codigoinstitucion,nombreinstitucion,codigodepartinstitucion,nombredepartinstitucion,codigomunicipioinstitucion,nombremunicipioinstitucion,codigoorigeninstitucional,nombreorigeninstitucional,codigocaracteracademico,nombrecaracteracademico,codigoprograma,nombreprograma,codigodepartprograma,nombredepartprograma,codigomunicipioprograma,nombremunicipioprograma,codigoestadoprograma,nombreestadoprograma,cantidadcreditos,fechaacreditacion,codigoareaconocimiento,nombreareaconocimiento,codigometodologia,nombremetodologia,codigonbc,nombrenbc,codigonivelformacion,nombrenivelformacion,codigonivelacademico,nombrenivelacademico,codigoperiodicidad,nombreperiodicidad,cantidadperiodos,numeroresolucionacreditacion,codigotipoacreditacion,nombretipoacreditacion,aniosacreditados,nombretituloobtenido,fechacreacion,genero,departamento_origen,estrato_socioeconomico,tipo_colegio,programa_academico,edad,puntaje_saber11,promedio_acumulado,materias_reprobadas,ingreso_familiar,desertor_predicho,probabilidad_desercion
1106,UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC,15,Boyacá,15001,Tunja,1,Oficial,4,Universidad,15,Boyacá,15,Boyacá,15001,Tunja,1,Activo,48,10/06/2016,8,Ingeniería arquitectura urbanismo y afines,1,Presencial,827,Ingeniería de sistemas telemática y afines,2,Maestría,2,Posgrado,2,Semestral,4,11372,2,Registro calificado,7,MAGISTER EN TECNOLOGÍA INFORMÁTICA,26/12/2017,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1106,UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC,15,Boyacá,15001,Tunja,1,Oficial,4,Universidad,15,Boyacá,15,Boyacá,15001,Tunja,2,Inactivo,NA,8/05/2019,3,Ciencias de la educación,1,Presencial,313,Educación,2,Maestría,2,Posgrado,2,Semestral,4,4452,4,n/a,NA,MAGISTER EN TECNOLOGIAS DE LA INFORMACION APLICADAS A LA EDUCACION,NA,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1106,UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC,15,Boyacá,15001,Tunja,1,Oficial,4,Universidad,15,Boyacá,15,Boyacá,15001,Tunja,1,Activo,164,12/04/2019,9,Matemáticas y ciencias naturales,1,Presencial,937,Matemáticas estadística y afines,6,Universitaria,1,Pregrado,2,Semestral,10,3992,3,Acreditación de alta calidad,4,MATEMATICO,12/06/2019,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1106,UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC,15,Boyacá,15001,Tunja,1,Oficial,4,Universidad,15,Boyacá,15,Boyacá,15001,Tunja,1,Activo,287,2/06/2017,4,Ciencias de la salud,1,Presencial,445,Medicina,6,Universitaria,1,Pregrado,2,Semestral,13,11250,3,Acreditación de alta calidad,6,MEDICO,9/05/2014,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1106,UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC,15,Boyacá,15001,Tunja,1,Oficial,4,Universidad,15,Boyacá,15,Boyacá,15001,Tunja,2,Inactivo,23,2/06/2017,1,Agronomía veterinaria y afines,1,Presencial,13,Medicina veterinaria,1,Especialización universitaria,2,Posgrado,2,Semestral,2,11250,2,Registro calificado,7,ESPECIALISTA EN MEDICINA INTERNA DE CANINOS Y FELINOS,13/03/2007,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1106,UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC,15,Boyacá,15001,Tunja,1,Oficial,4,Universidad,15,Boyacá,15,Boyacá,15001,Tunja,1,Activo,187,7/12/2017,1,Agronomía veterinaria y afines,1,Presencial,13,Medicina veterinaria,6,Universitaria,1,Pregrado,2,Semestral,10,27742,3,Acreditación de alta calidad,6,MEDICO VETERINARIO ZOOTECNISTA,24/07/2019,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1106,UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC,15,Boyacá,15001,Tunja,1,Oficial,4,Universidad,15,Boyacá,15,Boyacá,15001,Tunja,1,Activo,171,11/11/2020,6,Economía administración contaduría y afines,2,A distancia,69,Administración,6,Universitaria,1,Pregrado,2,Semestral,10,21359,2,Registro calificado,7,PROFESIONAL EN MERCADEO AGROINDUSTRIAL,14/08/2015,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1106,UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC,15,Boyacá,15001,Tunja,1,Oficial,4,Universidad,54,Norte de Santander,54,Norte de Santander,54001,San José de Cúcuta,2,Inactivo,NA,24/10/2018,6,Economía administración contaduría y afines,2,A distancia,69,Administración,6,Universitaria,1,Pregrado,2,Semestral,5,17205,4,n/a,NA,MERCADOTECNISTA AGROINDUSTRIAL,NA,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1106,UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC,15,Boyacá,15001,Tunja,1,Oficial,4,Universidad,63,Quindío,63,Quindío,5059,Armenia,2,Inactivo,NA,17/07/2020,6,Economía administración contaduría y afines,2,A distancia,69,Administración,6,Universitaria,1,Pregrado,2,Semestral,4,13181,4,n/a,NA,MERCADOTECNISTA AGROINDUSTRIAL,NA,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1106,UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC,15,Boyacá,15001,Tunja,1,Oficial,4,Universidad,15,Boyacá,15,Boyacá,15001,Tunja,1,Activo,170,27/12/2019,5,Ciencias sociales y humanas,1,Presencial,566,Psicología,6,Universitaria,1,Pregrado,2,Semestral,10,17371,3,Acreditación de alta calidad,6,PSICOLOGO,23/09/2019,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1106,UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC,15,Boyacá,15001,Tunja,1,Oficial,4,Universidad,15,Boyacá,15,Boyacá,15001,Tunja,1,Activo,170,1/03/2021,9,Matemáticas y ciencias naturales,1,Presencial,939,Química y afines,6,Universitaria,1,Pregrado,2,Semestral,10,3154,3,Acreditación de alta calidad,6,QUIMICO (A),17/07/2018,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1106,UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC,15,Boyacá,15001,Tunja,1,Oficial,4,Universidad,15,Boyacá,15,Boyacá,15001,Tunja,2,Inactivo,172,12/06/2019,9,Matemáticas y ciencias naturales,1,Presencial,939,Química y afines,6,Universitaria,1,Pregrado,2,Semestral,10,6103,2,Registro calificado,7,QUIMICO  DE ALIMENTOS,24/10/2008,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1106,UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC,15,Boyacá,15001,Tunja,1,Oficial,4,Universidad,15,Boyacá,15,Boyacá,15001,Tunja,2,Inactivo,NA,28/07/2017,9,Matemáticas y ciencias naturales,1,Presencial,934,Biología microbiología y afines,6,Universitaria,1,Pregrado,2,Semestral,10,14783,4,n/a,NA,QUIMICO DE ALIMENTOS,NA,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1106,UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC,15,Boyacá,15001,Tunja,1,Oficial,4,Universidad,15,Boyacá,15,Boyacá,15001,Tunja,1,Activo,61,9/08/2019,8,Ingeniería arquitectura urbanismo y afines,2,A distancia,827,Ingeniería de sistemas telemática y afines,4,Formación técnica profesional,1,Pregrado,2,Semestral,4,8340,2,Registro calificado,7,TÉCNICO PROFESIONAL EN INSTALACIÓN Y MANTENIMIENTO DE REDES Y COMPUTADORES,13/08/2018,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1106,UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC,15,Boyacá,15001,Tunja,1,Oficial,4,Universidad,15,Boyacá,15,Boyacá,15001,Tunja,1,Activo,62,13/09/2017,6,Economía administración contaduría y afines,3,Virtual,69,Administración,4,Formación técnica profesional,1,Pregrado,2,Semestral,4,18214,2,Registro calificado,7,TÉCNICO PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD,2/09/2014,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1106,UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC,15,Boyacá,15001,Tunja,1,Oficial,4,Universidad,15,Boyacá,15,Boyacá,15001,Tunja,1,Activo,64,5/03/2020,6,Economía administración contaduría y afines,3,Virtual,611,Economía,4,Formación técnica profesional,1,Pregrado,2,Semestral,4,3249,2,Registro calificado,7,TÉCNICO PROFESIONAL EN PROCESOS COMERCIALES Y FINANCIEROS,2/09/2014,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1106,UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC,15,Boyacá,15001,Tunja,1,Oficial,4,Universidad,15,Boyacá,15,Boyacá,15001,Tunja,2,Inactivo,64,28/07/2017,2,Bellas artes,1,Presencial,27,Diseño,4,Formación técnica profesional,1,Pregrado,2,Semestral,4,14784,4,n/a,NA,TÉCNICO PROFESIONAL EN PRODUCCIÓN ARTESANAL SOSTENIBLE,NA,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1106,UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC,15,Boyacá,15001,Tunja,1,Oficial,4,Universidad,15,Boyacá,15,Boyacá,15001,Tunja,1,Activo,63,9/06/2017,8,Ingeniería arquitectura urbanismo y afines,1,Presencial,826,Ingeniería de minas metalurgia y afines,4,Formación técnica profesional,1,Pregrado,2,Semestral,4,11718,2,Registro calificado,7,TÉCNICO PROFESIONAL EN PRODUCCIÓN Y TRANSFORMACIÓN DEL ACERO,10/10/2016,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1106,UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC,15,Boyacá,15001,Tunja,1,Oficial,4,Universidad,15,Boyacá,15,Boyacá,15001,Tunja,1,Activo,63,9/06/2017,8,Ingeniería arquitectura urbanismo y afines,2,A distancia,826,Ingeniería de minas metalurgia y afines,4,Formación técnica profesional,1,Pregrado,2,Semestral,4,11718,2,Registro calificado,7,TÉCNICO PROFESIONAL EN PRODUCCIÓN Y TRANSFORMACIÓN DEL ACERO,10/10/2016,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1106,UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC,15,Boyacá,15001,Tunja,1,Oficial,4,Universidad,15,Boyacá,15,Boyacá,15001,Tunja,1,Activo,64,28/09/2020,1,Agronomía veterinaria y afines,3,Virtual,11,Agronomía,4,Formación técnica profesional,1,Pregrado,2,Semestral,4,18074,2,Registro calificado,7,TÉCNICO PROFESIONAL EN PROCESOS AGROINDUSTRIALES,6/08/2015,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1106,UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC,15,Boyacá,15001,Tunja,1,Oficial,4,Universidad,15,Boyacá,15,Boyacá,15001,Tunja,1,Activo,96,11/09/2019,8,Ingeniería arquitectura urbanismo y afines,2,A distancia,827,Ingeniería de sistemas telemática y afines,5,Tecnológica,1,Pregrado,2,Semestral,6,9749,2,Registro calificado,7,TECNOLOGO EN PROGRAMACIÓN DE SISTEMAS INFOMRATICOS,15/04/2015,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1106,UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC,15,Boyacá,15001,Tunja,1,Oficial,4,Universidad,15,Boyacá,15,Boyacá,15001,Tunja,2,Inactivo,96,10/11/2017,2,Bellas artes,1,Presencial,27,Diseño,5,Tecnológica,1,Pregrado,2,Semestral,6,24520,4,n/a,NA,TECNÓLOGO  EN DISEÑO Y DESARROLLO DE PRODUCTO ARTESANAL,NA,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1106,UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC,15,Boyacá,15001,Tunja,1,Oficial,4,Universidad,15,Boyacá,15,Boyacá,15001,Tunja,2,Inactivo,NA,18/09/2017,8,Ingeniería arquitectura urbanismo y afines,1,Presencial,828,Ingeniería eléctrica y afines,5,Tecnológica,1,Pregrado,2,Semestral,5,18794,4,n/a,NA,TECNOLOGO EN ELECTRICIDAD,NA,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1106,UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC,15,Boyacá,15001,Tunja,1,Oficial,4,Universidad,15,Boyacá,15,Boyacá,15001,Tunja,2,Inactivo,91,24/08/2017,8,Ingeniería arquitectura urbanismo y afines,2,A distancia,828,Ingeniería eléctrica y afines,5,Tecnológica,1,Pregrado,2,Semestral,6,16732,2,Registro calificado,7,TECNOLOGO EN ELECTRICIDAD,17/12/2019,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1106,UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC,15,Boyacá,15001,Tunja,1,Oficial,4,Universidad,15,Boyacá,15,Boyacá,15001,Tunja,2,Inactivo,91,9/06/2017,Sin clasificar,Sin clasificar,2,A distancia,Sin clasificar,Sin clasificar,5,Tecnológica,1,Pregrado,2,Semestral,6,11716,2,Registro calificado,7,TECNOLOGO EN ELECTRICIDAD,17/12/2019,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1106,UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC,15,Boyacá,15001,Tunja,1,Oficial,4,Universidad,15,Boyacá,15,Boyacá,15001,Tunja,1,Activo,91,21/03/2018,Sin clasificar,Sin clasificar,2,A distancia,Sin clasificar,Sin clasificar,5,Tecnológica,1,Pregrado,2,Semestral,6,4613,2,Registro calificado,7,TECNOLOGO EN ELECTRICIDAD INDUSTRIAL,17/12/2019,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1106,UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC,15,Boyacá,15001,Tunja,1,Oficial,4,Universidad,15,Boyacá,15,Boyacá,15001,Tunja,1,Activo,94,11/11/2020,6,Economía administración contaduría y afines,3,Virtual,69,Administración,5,Tecnológica,1,Pregrado,2,Semestral,6,21362,2,Registro calificado,7,TECNOLOGO EN GESTIÓN ADMINISTRATIVA DE SERVICIOS DE SALUD,2/09/2014,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1106,UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC,15,Boyacá,15001,Tunja,1,Oficial,4,Universidad,15,Boyacá,15,Boyacá,15001,Tunja,1,Activo,96,12/03/2018,1,Agronomía veterinaria y afines,3,Virtual,11,Agronomía,5,Tecnológica,1,Pregrado,2,Semestral,6,3991,2,Registro calificado,7,TECNÓLOGO EN GESTIÓN AGROINDUSTRIAL,6/08/2015,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1106,UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC,15,Boyacá,15001,Tunja,1,Oficial,4,Universidad,15,Boyacá,15,Boyacá,15001,Tunja,1,Activo,96,25/02/2020,6,Economía administración contaduría y afines,3,Virtual,611,Economía,5,Tecnológica,1,Pregrado,2,Semestral,6,2711,2,Registro calificado,7,TECNÓLOGO EN GESTIÓN COMERCIAL Y FINANCIERA,2/09/2014,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1106,UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC,15,Boyacá,15001,Tunja,1,Oficial,4,Universidad,15,Boyacá,15,Boyacá,15001,Tunja,1,Activo,102,17/07/2020,8,Ingeniería arquitectura urbanismo y afines,2,A distancia,826,Ingeniería de minas metalurgia y afines,5,Tecnológica,1,Pregrado,2,Semestral,6,13241,2,Registro calificado,7,TECNÓLOGO EN GESTIÓN DE PRODUCCIÓN Y TRANSFORMACIÓN DEL ACERO,10/10/2016,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1106,UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC,15,Boyacá,15001,Tunja,1,Oficial,4,Universidad,15,Boyacá,15,Boyacá,15001,Tunja,1,Activo,102,8/06/2018,8,Ingeniería arquitectura urbanismo y afines,1,Presencial,826,Ingeniería de minas metalurgia y afines,5,Tecnológica,1,Pregrado,2,Semestral,6,9434,2,Registro calificado,7,TECNÓLOGO EN GESTIÓN DE PRODUCCIÓN Y TRANSFORMACIÓN DEL ACERO,10/10/2016,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1106,UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC,15,Boyacá,15001,Tunja,1,Oficial,4,Universidad,15,Boyacá,15,Boyacá,15001,Tunja,2,Inactivo,96,11/09/2019,6,Economía administración contaduría y afines,2,A distancia,69,Administración,5,Tecnológica,1,Pregrado,2,Semestral,6,9718,2,Registro calificado,7,TECNOLOGO EN GESTION DE SALUD,3/01/2014,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1106,UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC,15,Boyacá,15001,Tunja,1,Oficial,4,Universidad,15,Boyacá,15,Boyacá,15001,Tunja,2,Inactivo,NA,1/03/2021,8,Ingeniería arquitectura urbanismo y afines,1,Presencial,831,Ingeniería mecánica y afines,5,Tecnológica,1,Pregrado,2,Semestral,5,3130,4,n/a,NA,TECNOLOGO EN MAQUINAS Y HERRAMIENTAS,NA,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1106,UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC,15,Boyacá,15001,Tunja,1,Oficial,4,Universidad,15,Boyacá,15,Boyacá,15001,Tunja,2,Inactivo,NA,27/12/2019,8,Ingeniería arquitectura urbanismo y afines,1,Presencial,831,Ingeniería mecánica y afines,5,Tecnológica,1,Pregrado,2,Semestral,5,17374,4,n/a,NA,TECNOLOGO EN MAQUINAS Y HERRAMIENTAS,NA,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1106,UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC,15,Boyacá,15001,Tunja,1,Oficial,4,Universidad,15,Boyacá,15,Boyacá,15001,Tunja,1,Activo,105,31/08/2017,8,Ingeniería arquitectura urbanismo y afines,2,A distancia,831,Ingeniería mecánica y afines,5,Tecnológica,1,Pregrado,2,Semestral,6,17484,2,Registro calificado,85,TECNOLOGO EN MAQUINAS Y HERRAMIENTAS,19/09/2013,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1106,UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC,15,Boyacá,15001,Tunja,1,Oficial,4,Universidad,54,Norte de Santander,54,Norte de Santander,54001,San José de Cúcuta,2,Inactivo,NA,14/07/2015,6,Economía administración contaduría y afines,2,A distancia,69,Administración,5,Tecnológica,1,Pregrado,2,Semestral,6,10607,4,n/a,NA,TECNOLOGO EN MERCADEO AGROPECUARIO,NA,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1106,UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC,15,Boyacá,15001,Tunja,1,Oficial,4,Universidad,15,Boyacá,15,Boyacá,15001,Tunja,2,Inactivo,102,20/09/2017,6,Economía administración contaduría y afines,2,A distancia,69,Administración,5,Tecnológica,1,Pregrado,2,Semestral,6,19078,2,Registro calificado,7,TECNOLOGO EN MERCADEO AGROPECUARIO,20/12/2012,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1106,UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC,15,Boyacá,15001,Tunja,1,Oficial,4,Universidad,15,Boyacá,15,Boyacá,15001,Tunja,1,Activo,96,11/09/2019,8,Ingeniería arquitectura urbanismo y afines,2,A distancia,825,Ingeniería civil y afines,5,Tecnológica,1,Pregrado,2,Semestral,6,9719,2,Registro calificado,85,TECNOLOGO EN OBRAS CIVILES,8/10/2013,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1106,UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC,15,Boyacá,15001,Tunja,1,Oficial,4,Universidad,15,Boyacá,15,Boyacá,15001,Tunja,1,Activo,96,4/08/2016,6,Economía administración contaduría y afines,2,A distancia,69,Administración,5,Tecnológica,1,Pregrado,2,Semestral,6,16117,2,Registro calificado,7,TECNÓLOGO EN REGENCIA DE FARMACIA,3/07/2020,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1106,UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC,15,Boyacá,15001,Tunja,1,Oficial,4,Universidad,15,Boyacá,15,Boyacá,15001,Tunja,1,Activo,96,28/06/2019,8,Ingeniería arquitectura urbanismo y afines,2,A distancia,827,Ingeniería de sistemas telemática y afines,5,Tecnológica,1,Pregrado,2,Semestral,6,6757,2,Registro calificado,7,TECNÓLOGO EN TELEMÁTICA,13/08/2018,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1107,UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC,15,Boyacá,15238,Duitama,1,Oficial,4,Universidad,15,Boyacá,15,Boyacá,15238,Duitama,1,Activo,175,8/06/2017,6,Economía administración contaduría y afines,1,Presencial,69,Administración,6,Universitaria,1,Pregrado,2,Semestral,10,11421,3,Acreditación de alta calidad,4,ADMINISTRADOR DE EMPRESAS AGROPECUARIAS,27/06/2018,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1107,UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC,15,Boyacá,15238,Duitama,1,Oficial,4,Universidad,85,Casanare,85,Casanare,85010,Aguazul,2,Inactivo,175,28/09/2017,6,Economía administración contaduría y afines,1,Presencial,69,Administración,6,Universitaria,1,Pregrado,2,Semestral,10,19702,4,n/a,NA,ADMINISTRADOR DE EMPRESAS AGROPECUARIAS,NA,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1107,UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC,15,Boyacá,15238,Duitama,1,Oficial,4,Universidad,15,Boyacá,15,Boyacá,15238,Duitama,1,Activo,175,9/06/2017,6,Economía administración contaduría y afines,1,Presencial,69,Administración,6,Universitaria,1,Pregrado,2,Semestral,10,11706,2,Registro calificado,7,ADMINISTRADOR INDUSTRIAL,14/07/2015,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1107,UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC,15,Boyacá,15238,Duitama,1,Oficial,4,Universidad,15,Boyacá,15,Boyacá,15238,Duitama,1,Activo,175,25/07/2018,6,Economía administración contaduría y afines,1,Presencial,69,Administración,6,Universitaria,1,Pregrado,2,Semestral,10,11945,3,Acreditación de alta calidad,6,ADMINISTRADOR TURISTICO Y HOTELERO,24/10/2018,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1107,UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC,15,Boyacá,15238,Duitama,1,Oficial,4,Universidad,15,Boyacá,15,Boyacá,15238,Duitama,1,Activo,175,6/08/2018,2,Bellas artes,1,Presencial,27,Diseño,6,Universitaria,1,Pregrado,2,Semestral,10,12787,3,Acreditación de alta calidad,4,DISEÑADOR INDUSTRIAL,24/10/2018,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1107,UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC,15,Boyacá,15238,Duitama,1,Oficial,4,Universidad,15,Boyacá,15,Boyacá,15238,Duitama,2,Inactivo,NA,9/06/2017,6,Economía administración contaduría y afines,1,Presencial,69,Administración,1,Especialización universitaria,2,Posgrado,3,Trimestral,4,11713,4,n/a,NA,ESPECIALISTA EN ALTA GERENCIA EN DESARROLLO AGRARIO,NA,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
